Senaryo_ID,Boyut 1 (Enerji),Boyut 2 (Ödül)
7769,-0.08056079,0.80693066
7770,-0.06764365,0.93859124
7771,-0.019630976,-0.6968501
7772,-0.11620082,0.47030652
7773,0.09695145,-0.662566
7774,-0.06764365,0.93859124
7775,0.08060309,-0.8070478
7776,-0.08689301,0.7463317
7777,-0.06764365,0.93859124
7778,-0.05324732,0.89871496
7779,0.08689301,-0.7463317
7780,-0.06764365,0.93859124
7781,-0.06997348,0.53025204
7782,0.06764365,-0.93859124
7783,-0.1821111,-0.12851422
7784,0.06764365,-0.93859124
7785,-0.1748164,-0.08174382
7786,-0.08689301,0.7463317
7787,0.15556705,-0.110515654
7788,0.06698587,-0.7693296
7789,-0.0769959,0.7189178
7790,0.080597416,-0.8070321
7791,-0.09695145,0.662566
7792,0.16491929,0.109157756
7793,0.053247314,-0.89871496
7794,0.053247314,-0.89871496
7795,-0.06698587,0.7693296
7796,-0.12440234,0.42600438
7797,-0.053247757,0.8987162
7798,-0.05367695,0.91660535
7799,-0.080604,0.80705035
7800,-0.06698587,0.7693296
7801,-0.06764365,0.93859124
7802,0.0896887,-0.75294214
7803,0.06764365,-0.93859124
7804,-0.066242896,0.9458739
7805,-0.15556705,0.110515654
7806,0.08689301,-0.7463317
7807,-0.06698587,0.7693296
7808,0.08689302,-0.7463317
7809,0.16063085,0.14848393
7810,-0.08055144,0.80690473
7811,0.05141557,-0.9159665
7812,-0.16491929,-0.109157756
7813,0.06764365,-0.93859124
7814,0.08056141,-0.80693233
7815,0.06698587,-0.7693296
7816,-0.15971509,-0.13985802
7817,-0.095090926,0.7020632
7818,0.053247362,-0.8987151
7819,-0.06764365,0.93859124
7820,-0.08055712,0.80692047
7821,0.1821111,0.12851422
7822,0.03165767,-0.21380606
7823,0.1766159,0.07675947
7824,-0.15556705,0.110515654
7825,0.09239533,-0.694553
7826,-0.09509096,0.70206326
7827,0.03165767,-0.21380606
7828,0.08689301,-0.7463317
7829,-0.06764365,0.93859124
7830,0.11620082,-0.47030652
7831,0.08060333,-0.8070485
7832,-0.15556705,0.110515654
7833,0.0769959,-0.7189178
7834,0.11620082,-0.47030652
7835,-0.17753175,-0.08538525
7836,0.08056617,-0.80694556
7837,0.06171705,-0.7831013
7838,0.0662101,-0.945783
7839,0.12078017,-0.4271776
7840,-0.06764365,0.93859124
7841,-0.06764365,0.93859124
7842,0.053247835,-0.8987164
7843,-0.17753175,-0.08538525
7844,-0.1112581,0.37053114
7845,-0.18119523,-0.11988841
7846,-0.15556705,0.110515654
7847,-0.06764365,0.93859124
7848,-0.019859515,0.6429811
7849,-0.08689302,0.7463317
7850,0.06698629,-0.93677044
7851,0.080591224,-0.80701494
7852,-0.057137612,0.8262298
7853,-0.06616787,0.9456661
7854,-0.17939928,-0.12486304
7855,-0.06764365,0.93859124
7856,-0.06583158,0.94469106
7857,-0.04098241,0.9098513
7858,0.05141557,-0.9159665
7859,0.08099811,-0.4509374
7860,0.06698587,-0.7693296
7861,-0.06698587,0.7693296
7862,-0.06764365,0.93859124
7863,-0.05324736,0.8987151
7864,0.09695145,-0.662566
7865,-0.06764365,0.93859124
7866,-0.071695134,0.6891248
7867,-0.03165767,0.21380606
7868,-0.06698587,0.7693296
7869,-0.1721172,-0.08922036
7870,0.08059323,-0.8070205
7871,-0.08056524,0.80694294
7872,0.06623534,-0.94585294
7873,-0.053247835,0.8987164
7874,0.080606565,-0.80705744
7875,0.05540218,-0.65910554
7876,-0.05143223,0.90485
7877,-0.11620082,0.47030652
7878,0.08689302,-0.7463317
7879,0.06609603,-0.94546705
7880,0.15556705,-0.110515654
7881,-0.08020781,0.80929404
7882,0.1821111,0.12851422
7883,-0.05143223,0.90485
7884,-0.06764365,0.93859124
7885,0.06698587,-0.7693296
7886,0.09326281,-0.7192811
7887,-0.12439877,0.4260381
7888,-0.12439877,0.4260381
7889,0.053247318,-0.89871496
7890,-0.06698587,0.7693296
7891,0.06764365,-0.93859124
7892,0.15556705,-0.110515654
7893,-0.0769959,0.7189178
7894,-0.1721172,-0.08922036
7895,-0.053247824,0.8987164
7896,-0.06634704,0.94616234
7897,-0.086892985,0.74633163
7898,-0.053247835,0.8987164
7899,-0.08064411,0.80716145
7900,-0.086892985,0.74633163
7901,0.086893,-0.7463317
7902,0.043705583,-0.62670726
7903,-0.053247456,0.8987154
7904,-0.12078369,0.42718732
7905,-0.06764365,0.93859124
7906,0.053247347,-0.8987151
7907,0.1821111,0.12851422
7908,-0.1748164,-0.08174382
7909,-0.07586129,0.8831711
7910,0.08056076,-0.80693054
7911,0.06698587,-0.7693296
7912,-0.15556705,0.110515654
7913,0.08292402,-0.5833719
7914,0.06764365,-0.93859124
7915,0.11620082,-0.47030652
7916,0.06764365,-0.93859124
7917,0.11620082,-0.47030652
7918,-0.08689301,0.7463317
7919,-0.11620082,0.47030652
7920,0.09695145,-0.662566
7921,-0.03598031,0.8491109
7922,0.06625023,-0.9458942
7923,0.1748164,0.08174382
7924,0.15556705,-0.110515654
7925,0.08689301,-0.7463317
7926,0.16770267,0.15726133
7927,0.06764365,-0.93859124
7928,0.14917207,-0.15977818
7929,0.12439877,-0.4260381
7930,0.121696025,-0.4185518
7931,-0.053247824,0.8987164
7932,-0.15556705,0.110515654
7933,-0.06764365,0.93859124
7934,-0.06764365,0.93859124
7935,0.06764365,-0.93859124
7936,-0.06764365,0.93859124
7937,-0.06764365,0.93859124
7938,0.17753175,0.08538525
7939,0.053247333,-0.898715
7940,-0.08057192,0.8069615
7941,-0.08059412,0.8070229
7942,-0.15556705,0.110515654
7943,0.06698587,-0.7693296
7944,0.053247835,-0.8987164
7945,-0.06764365,0.93859124
7946,0.08055908,-0.8069259
7947,-0.09326281,0.7192811
7948,-0.11620082,0.47030652
7949,0.053247657,-0.8987159
7950,-0.06764365,0.93859124
7951,-0.18301791,-0.126046
7952,0.11891617,-0.4666651
7953,-0.15556705,0.110515654
7954,-0.121696025,0.4185518
7955,0.08099811,-0.4509374
7956,-0.05324769,0.898716
7957,-0.06854339,0.9410834
7958,-0.06764365,0.93859124
7959,0.06633124,-0.9461186
7960,0.11620082,-0.47030652
7961,-0.1748164,-0.08174382
7962,-0.06698587,0.7693296
7963,0.053247835,-0.8987164
7964,-0.11620082,0.47030652
7965,-0.06764365,0.93859124
7966,0.053247333,-0.898715
7967,0.08689301,-0.7463317
7968,0.08066155,-0.80720973
7969,-0.080614984,0.80708075
7970,0.068543375,-0.9410833
7971,0.095090926,-0.7020632
7972,0.11620082,-0.47030652
7973,0.06764365,-0.93859124
7974,0.053247314,-0.89871496
7975,0.06764365,-0.93859124
7976,0.06764365,-0.93859124
7977,0.05324783,-0.8987164
7978,-0.06764365,0.93859124
7979,-0.09509096,0.70206326
7980,-0.11620082,0.47030652
7981,-0.055971075,0.76868546
7982,-0.053807165,0.5430611
7983,-0.12170312,0.41852784
7984,0.06698587,-0.7693296
7985,-0.05324732,0.89871496
7986,0.15556705,-0.110515654
7987,0.080557644,-0.8069219
7988,0.06619456,-0.94574
7989,-0.07254538,0.8851926
7990,0.02488539,-0.83685595
7991,0.06764365,-0.93859124
7992,0.08689302,-0.7463317
7993,-0.08057698,0.8069755
7994,0.05540218,-0.65910554
7995,0.06698587,-0.7693296
7996,0.053807165,-0.5430611
7997,-0.12439877,0.4260381
7998,-0.08689301,0.7463317
7999,0.11620082,-0.47030652
8000,0.0769959,-0.7189178
8001,0.08067584,-0.8072493
8002,0.15556705,-0.110515654
8003,0.095090926,-0.7020632
8004,0.08419381,-0.7388552
8005,0.06764365,-0.93859124
8006,0.05324783,-0.8987164
8007,-0.06698587,0.7693296
8008,-0.05324731,0.89871496
8009,-0.0805506,0.8069024
8010,-0.08689302,0.7463317
8011,-0.15556705,0.110515654
8012,-0.17939708,-0.12486912
8013,0.18301435,0.12601231
8014,0.08056661,-0.80694675
8015,0.06764365,-0.93859124
8016,-0.086892985,0.74633163
8017,-0.053247314,0.89871496
8018,0.086893015,-0.7463317
8019,-0.15556705,0.110515654
8020,0.08056433,-0.80694044
8021,0.11453393,0.24871962
8022,0.06698587,-0.7693296
8023,-0.0905152,0.74515843
8024,0.056094225,-0.7675258
8025,0.09326281,-0.7192811
8026,0.053247314,-0.89871496
8027,-0.09326281,0.71928114
8028,0.09326281,-0.71928114
8029,-0.06762752,0.9497091
8030,-0.06764365,0.93859124
8031,-0.06764365,0.93859124
8032,0.15556705,-0.110515654
8033,-0.09509096,0.70206326
8034,0.06616676,-0.945663
8035,-0.08062807,0.807117
8036,0.12078369,-0.42718732
8037,0.06764365,-0.93859124
8038,0.09695145,-0.662566
8039,0.06764365,-0.93859124
8040,-0.06764365,0.93859124
8041,0.08054791,-0.80689496
8042,0.06953991,-0.8768678
8043,0.053247392,-0.8987152
8044,-0.053247835,0.8987164
8045,-0.095090926,0.7020632
8046,-0.05324732,0.89871496
8047,0.05324762,-0.8987158
8048,-0.019630976,-0.6968501
8049,0.05630597,-0.8880783
8050,0.080615215,-0.8070814
8051,-0.11453393,-0.24871962
8052,0.08689301,-0.7463317
8053,-0.06764365,0.93859124
8054,-0.06698587,0.7693296
8055,-0.1748164,-0.08174382
8056,0.15556705,-0.110515654
8057,0.067704596,-0.95999175
8058,-0.08065876,0.807202
8059,-0.13799874,-0.22841889
8060,-0.08689299,0.74633163
8061,-0.09239175,0.6945867
8062,0.069973946,-0.5302533
8063,-0.12440234,0.4260044
8064,0.06698587,-0.7693296
8065,0.11620082,-0.47030652
8066,0.11620082,-0.47030652
8067,-0.15556705,0.110515654
8068,-0.080606565,0.80705744
8069,-0.06617187,0.94567716
8070,-0.08055674,0.80691946
8071,0.06614882,-0.94561327
8072,-0.053247828,0.8987164
8073,-0.053247448,0.8987153
8074,0.15556705,-0.110515654
8075,-0.06764365,0.93859124
8076,-0.062216483,0.9458838
8077,0.0769959,-0.7189178
8078,0.15556705,-0.110515654
8079,-0.15556705,0.110515654
8080,-0.06698587,0.7693296
8081,0.06764365,-0.93859124
8082,0.06698587,-0.7693296
8083,0.053247403,-0.8987152
8084,0.053247605,-0.8987158
8085,-0.05244068,0.66255224
8086,-0.06698587,0.7693296
8087,-0.08059542,0.80702657
8088,0.06698587,-0.7693296
8089,0.06764365,-0.93859124
8090,0.06764365,-0.93859124
8091,0.086893,-0.7463317
8092,0.05324732,-0.89871496
8093,0.053247824,-0.8987164
8094,-0.11620082,0.47030652
8095,-0.0806057,0.80705506
8096,0.07254138,-0.8851815
8097,-0.08056243,0.8069352
8098,-0.06764365,0.93859124
8099,-0.15556705,0.110515654
8100,-0.053247385,0.89871514
8101,0.05141557,-0.9159665
8102,0.09509096,-0.70206326
8103,-0.15556705,0.110515654
8104,0.0769959,-0.7189178
8105,-0.024885397,0.83685595
8106,-0.09326281,0.71928114
8107,0.06698587,-0.7693296
8108,0.066212654,-0.9457901
8109,0.06764365,-0.93859124
8110,-0.053247835,0.8987164
8111,-0.053247362,0.8987151
8112,0.08066192,-0.80721074
8113,0.15556705,-0.110515654
8114,0.05380717,-0.54306114
8115,-0.05540218,0.65910554
8116,-0.053676944,0.91660535
8117,0.11620082,-0.47030652
8118,0.053247802,-0.89871633
8119,-0.05324743,0.89871526
8120,0.06629458,-0.946017
8121,-0.066948675,0.9366662
8122,-0.1748164,-0.08174382
8123,-0.11620082,0.47030652
8124,0.1748164,0.08174382
8125,-0.06764365,0.93859124
8126,0.053247754,-0.89871615
8127,0.06764365,-0.93859124
8128,0.095090926,-0.7020632
8129,0.08055785,-0.8069225
8130,0.06764365,-0.93859124
8131,0.080579445,-0.8069823
8132,0.11620082,-0.47030652
8133,0.11620082,-0.47030652
8134,0.06764365,-0.93859124
8135,-0.05324744,0.8987153
8136,0.15556705,-0.110515654
8137,-0.08099811,0.4509374
8138,-0.08689301,0.7463317
8139,-0.08057905,0.8069812
8140,0.06764365,-0.93859124
8141,-0.053247835,0.8987164
8142,-0.053247835,0.8987164
8143,0.12440234,-0.42600438
8144,0.053247325,-0.898715
8145,-0.051903427,0.58243865
8146,0.080630206,-0.8071229
8147,0.067706116,-0.95997745
8148,0.1748164,0.08174382
8149,-0.066504136,0.94659746
8150,-0.067705356,0.9599846
8151,-0.06498648,0.9526932
8152,-0.053807177,0.54306114
8153,0.1748164,0.08174382
8154,-0.095090866,0.7020631
8155,0.15556705,-0.110515654
8156,0.053247817,-0.89871633
8157,-0.095090926,0.7020632
8158,-0.11620082,0.47030652
8159,-0.08689301,0.7463317
8160,0.15556705,-0.110515654
8161,-0.093304105,0.6859512
8162,0.11620082,-0.47030652
8163,0.06764365,-0.93859124
8164,0.053764004,-0.5429416
8165,0.06770693,-0.95996976
8166,-0.06764365,0.93859124
8167,0.06764365,-0.93859124
8168,0.08780889,-0.73770595
8169,-0.080568716,0.8069526
8170,0.11620082,-0.47030652
8171,-0.11620082,0.47030652
8172,0.08064262,-0.8071573
8173,-0.06698587,0.7693296
8174,-0.06764365,0.93859124
8175,0.12439877,-0.4260381
8176,0.06764365,-0.93859124
8177,-0.080554545,0.8069133
8178,-0.053247306,0.89871496
8179,-0.043705545,0.6267072
8180,0.06764365,-0.93859124
8181,0.05540218,-0.65910554
8182,0.06764365,-0.93859124
8183,0.053247835,-0.8987164
8184,-0.06650248,0.9465929
8185,-0.06764365,0.93859124
8186,-0.06764365,0.93859124
8187,0.06764365,-0.93859124
8188,-0.08056848,0.80695194
8189,0.06764365,-0.93859124
8190,-0.0886925,0.7513161
8191,0.11620082,-0.47030652
8192,0.066461004,-0.946478
8193,0.07484511,-0.3334305
8194,-0.03333857,0.87528306
8195,0.053247835,-0.8987164
8196,0.086892985,-0.74633163
8197,-0.0769959,0.7189178
8198,0.08689302,-0.7463317
8199,-0.09695145,0.662566
8200,0.09695145,-0.662566
8201,0.05233197,-0.90734214
8202,0.05324741,-0.89871526
8203,0.06764365,-0.93859124
8204,-0.03165767,0.21380606
8205,0.0769959,-0.7189178
8206,0.15556705,-0.110515654
8207,0.080556504,-0.8069188
8208,-0.06698587,0.7693296
8209,0.06698587,-0.7693296
8210,0.053247735,-0.89871615
8211,-0.1821111,-0.12851422
8212,-0.15556705,0.110515654
8213,-0.0532478,0.89871633
8214,0.053247567,-0.8987157
8215,0.09326281,-0.7192811
8216,0.06764365,-0.93859124
8217,-0.11620082,0.47030652
8218,0.11983203,-0.45803928
8219,0.08689302,-0.7463317
8220,-0.053247835,0.8987164
8221,-0.06636153,0.9462025
8222,0.06404471,-0.92862254
8223,0.066523515,-0.94665116
8224,-0.15556705,0.110515654
8225,-0.05324731,0.89871496
8226,0.053247824,-0.8987164
8227,-0.053247385,0.89871514
8228,0.06698587,-0.7693296
8229,0.06764365,-0.93859124
8230,-0.053247314,0.89871496
8231,0.06698587,-0.7693296
8232,0.08689301,-0.7463317
8233,0.05324783,-0.8987164
8234,-0.11620082,0.47030652
8235,0.15556705,-0.110515654
8236,0.06698587,-0.7693296
8237,0.11620082,-0.47030652
8238,0.053247664,-0.8987159
8239,-0.11620082,0.47030652
8240,-0.15556705,0.110515654
8241,-0.0669897,0.93677986
8242,0.06640245,-0.9463158
8243,-0.05324783,0.8987164
8244,0.050634116,-0.7110981
8245,0.1748164,0.08174382
8246,-0.08066296,0.8072136
8247,-0.09326281,0.7192811
8248,-0.06764365,0.93859124
8249,-0.066192284,0.94573367
8250,-0.088692464,0.751316
8251,0.06764365,-0.93859124
8252,-0.08059281,0.80701935
8253,0.11620082,-0.47030652
8254,0.06764365,-0.93859124
8255,0.15556705,-0.110515654
8256,-0.1821111,-0.12851422
8257,0.06764365,-0.93859124
8258,0.06764365,-0.93859124
8259,-0.06674391,0.93609905
8260,0.15556705,-0.110515654
8261,0.17753175,0.08538525
8262,-0.08689302,0.7463317
8263,0.0532478,-0.89871633
8264,0.121696025,-0.4185518
8265,-0.06764365,0.93859124
8266,-0.06698587,0.7693296
8267,0.06698587,-0.7693296
8268,-0.053807158,0.5430611
8269,0.11620082,-0.47030652
8270,-0.067335606,0.93773794
8271,0.06698587,-0.7693296
8272,-0.053247835,0.8987164
8273,-0.06764365,0.93859124
8274,-0.06764365,0.93859124
8275,-0.06698587,0.7693296
8276,0.06764365,-0.93859124
8277,-0.15556705,0.110515654
8278,0.15556705,-0.110515654
8279,0.06764365,-0.93859124
8280,0.06698587,-0.7693296
8281,-0.053247593,0.89871573
8282,-0.109450005,0.5339296
8283,-0.08689299,0.74633163
8284,-0.11453393,-0.24871962
8285,0.080607824,-0.8070609
8286,-0.09695145,0.662566
8287,-0.08058872,0.807008
8288,-0.08055441,0.80691296
8289,0.12440234,-0.42600438
8290,0.08689301,-0.7463317
8291,0.06764365,-0.93859124
8292,0.06764365,-0.93859124
8293,0.06624609,-0.94588274
8294,-0.0886925,0.7513161
8295,0.06617466,-0.9456849
8296,0.1748164,0.08174382
8297,-0.0532475,0.8987155
8298,0.09326281,-0.7192811
8299,0.11620082,-0.47030652
8300,-0.053247817,0.89871633
8301,-0.01985947,0.64298147
8302,-0.06764365,0.93859124
8303,0.06764365,-0.93859124
8304,-0.08689302,0.7463317
8305,-0.1821111,-0.12851422
8306,0.086892985,-0.74633163
8307,0.03165767,-0.21380606
8308,-0.06698587,0.7693296
8309,0.086892985,-0.74633163
8310,0.15556705,-0.110515654
8311,-0.06764365,0.93859124
8312,-0.06764365,0.93859124
8313,0.08698462,-0.74551165
8314,-0.06698587,0.7693296
8315,0.06764365,-0.93859124
8316,0.18301791,0.126046
8317,-0.05324748,0.89871544
8318,-0.06764365,0.93859124
8319,0.08058595,-0.80700034
8320,0.06764365,-0.93859124
8321,0.1748164,0.08174382
8322,-0.03414411,0.86635166
8323,-0.09695145,0.662566
8324,-0.08055988,0.8069281
8325,0.08062062,-0.80709636
8326,0.06764365,-0.93859124
8327,0.08689301,-0.7463317
8328,0.062216483,-0.9458838
8329,0.053247318,-0.89871496
8330,-0.06698587,0.7693296
8331,0.15556705,-0.110515654
8332,0.06698587,-0.7693296
8333,-0.11620082,0.47030652
8334,-0.035757147,0.73069644
8335,-0.040983137,0.9098524
8336,-0.08689302,0.7463317
8337,0.0905152,-0.74515843
8338,0.15556705,-0.110515654
8339,0.11620082,-0.47030652
8340,-0.062216483,0.9458838
8341,0.06698587,-0.7693296
8342,0.06655612,-0.94674146
8343,-0.06764365,0.93859124
8344,-0.05324731,0.89871496
8345,0.06698587,-0.7693296
8346,-0.053247835,0.8987164
8347,-0.019859448,0.6429817
8348,-0.08689301,0.7463317
8349,-0.06698587,0.7693296
8350,-0.0886925,0.7513161
8351,-0.1821111,-0.12851422
8352,-0.036943123,0.80712867
8353,-0.14917207,0.15977818
8354,-0.0932628,0.7192811
8355,-0.06764365,0.93859124
8356,0.08056321,-0.80693734
8357,0.066548295,-0.9467198
8358,-0.06698587,0.7693296
8359,0.053247377,-0.89871514
8360,0.06764365,-0.93859124
8361,0.06698587,-0.7693296
8362,-0.12440234,0.4260044
8363,0.11620082,-0.47030652
8364,0.06764365,-0.93859124
8365,-0.0769959,0.7189178
8366,0.1748164,0.08174382
8367,-0.0769959,0.7189178
8368,0.11620082,-0.47030652
8369,0.08056448,-0.80694085
8370,-0.08689301,0.7463317
8371,-0.08058449,0.8069963
8372,-0.055402275,0.65910465
8373,-0.06698587,0.7693296
8374,0.05324751,-0.8987155
8375,0.11620082,-0.47030652
8376,0.06764365,-0.93859124
8377,0.15556705,-0.110515654
8378,0.066309616,-0.9460587
8379,0.06764365,-0.93859124
8380,0.11620082,-0.47030652
8381,0.06762752,-0.9497091
8382,0.15556705,-0.110515654
8383,0.06764365,-0.93859124
8384,-0.08060764,0.8070604
8385,-0.06764365,0.93859124
8386,0.07906912,-0.292621
8387,0.06732716,-0.9377146
8388,-0.06764365,0.93859124
8389,0.13799874,0.22841889
8390,0.053247396,-0.8987152
8391,0.11620082,-0.47030652
8392,-0.08689301,0.7463317
8393,0.047063358,-0.92111397
8394,0.053247314,-0.89871496
8395,-0.0716798,0.68926907
8396,0.053247306,-0.89871496
8397,-0.08689301,0.7463317
8398,0.06658176,-0.9468125
8399,-0.15556705,0.110515654
8400,0.06764365,-0.93859124
8401,-0.08066962,0.8072321
8402,0.08062954,-0.8071211
8403,0.05380717,-0.54306114
8404,0.12439877,-0.4260381
8405,-0.05380716,0.5430611
8406,0.09695145,-0.662566
8407,0.05324757,-0.8987157
8408,0.11620082,-0.47030652
8409,-0.05324783,0.8987164
8410,0.1748164,0.08174382
8411,-0.15556705,0.110515654
8412,-0.06764365,0.93859124
8413,-0.08066166,0.80721
8414,0.11620082,-0.47030652
8415,0.08054995,-0.8069006
8416,-0.06696356,0.93670744
8417,-0.05324731,0.89871496
8418,0.12439877,-0.4260381
8419,0.024499387,-0.8190864
8420,0.11620082,-0.47030652
8421,-0.1821111,-0.12851422
8422,-0.06764365,0.93859124
8423,0.06674391,-0.93609905
8424,0.1821111,0.12851422
8425,-0.09509096,0.70206326
8426,0.15556705,-0.110515654
8427,0.1721172,0.08922036
8428,-0.15556705,0.110515654
8429,-0.0685434,0.9410834
8430,0.12440234,-0.42600438
8431,-0.15556705,0.110515654
8432,-0.06764365,0.93859124
8433,-0.06764365,0.93859124
8434,-0.11620082,0.47030652
8435,0.11620082,-0.47030652
8436,0.087808885,-0.73770595
8437,0.06764365,-0.93859124
8438,-0.15556705,0.110515654
8439,-0.08273031,0.81847763
8440,0.06281205,-0.93893576
8441,-0.05324749,0.89871544
8442,-0.12078369,0.42718732
8443,0.08419381,-0.7388552
8444,-0.06953991,0.8768678
8445,-0.08698528,0.74550533
8446,0.11620082,-0.47030652
8447,0.06764365,-0.93859124
8448,0.08057822,-0.80697894
8449,0.0663724,-0.9462326
8450,-0.053247325,0.898715
8451,0.1821111,0.12851422
8452,-0.05324731,0.89871496
8453,0.06698587,-0.7693296
8454,-0.06404471,0.92862254
8455,0.0886925,-0.7513161
8456,-0.17753175,-0.08538525
8457,-0.053247333,0.898715
8458,-0.1748164,-0.08174382
8459,-0.06764365,0.93859124
8460,0.053247333,-0.898715
8461,-0.15556705,0.110515654
8462,-0.08059484,0.80702496
8463,-0.08419381,0.7388552
8464,-0.06648071,0.9465326
8465,0.07938316,-0.3236315
8466,0.12170312,-0.41852784
8467,-0.053247556,0.8987156
8468,0.053247318,-0.89871496
8469,-0.09695145,0.662566
8470,-0.14830698,0.20086679
8471,0.1748164,0.08174382
8472,0.086892985,-0.74633163
8473,-0.1721172,-0.08922036
8474,0.11620082,-0.47030652
8475,-0.06698587,0.7693296
8476,0.06636918,-0.9462237
8477,0.18031162,0.13349856
8478,-0.06764365,0.93859124
8479,-0.017261855,0.17393124
8480,0.06764365,-0.93859124
8481,0.061717156,-0.7831012
8482,-0.06674391,0.93609905
8483,0.11620082,-0.47030652
8484,-0.053764004,0.5429416
8485,0.088692494,-0.7513161
8486,0.12440233,-0.42600435
8487,0.06171702,-0.78310126
8488,-0.066952445,0.9366767
8489,0.06764365,-0.93859124
8490,-0.080608845,0.80706376
8491,-0.08968867,0.7529424
8492,-0.06698587,0.7693296
8493,-0.043705545,0.6267072
8494,-0.080571756,0.806961
8495,-0.11620082,0.47030652
8496,0.1748164,0.08174382
8497,-0.06764365,0.93859124
8498,-0.072513014,0.8851029
8499,0.06764365,-0.93859124
8500,0.06764365,-0.93859124
8501,-0.08056137,0.8069323
8502,-0.0886925,0.7513161
8503,-0.05324781,0.89871633
8504,0.17753175,0.08538525
8505,-0.06997338,0.53025174
8506,0.05324781,-0.89871633
8507,-0.14642447,0.18565556
8508,-0.023922443,-0.7016637
8509,-0.06764365,0.93859124
8510,-0.0886925,0.7513161
8511,0.053247314,-0.89871496
8512,0.15556705,-0.110515654
8513,-0.1821111,-0.12851422
8514,-0.08689301,0.7463317
8515,-0.1821111,-0.12851422
8516,-0.06764365,0.93859124
8517,-0.15556705,0.110515654
8518,0.053247835,-0.8987164
8519,0.05324766,-0.8987159
8520,0.06764365,-0.93859124
8521,-0.080609955,0.8070668
8522,0.0669841,-0.93676436
8523,-0.0769959,0.7189178
8524,0.06764365,-0.93859124
8525,0.095090926,-0.7020632
8526,0.06622104,-0.94581336
8527,-0.06698587,0.7693296
8528,0.09509096,-0.70206326
8529,0.17753175,0.08538525
8530,0.06698587,-0.7693296
8531,-0.06699747,0.9368014
8532,0.08055979,-0.80692786
8533,-0.053247835,0.8987164
8534,-0.06698649,0.936771
8535,-0.08060141,0.80704314
8536,0.090563595,-0.71180457
8537,0.08057282,-0.806964
8538,-0.05324733,0.898715
8539,0.06491216,-0.95335054
8540,0.053247835,-0.8987164
8541,0.15556705,-0.110515654
8542,0.11620082,-0.47030652
8543,-0.06764365,0.93859124
8544,0.06764365,-0.93859124
8545,-0.06770488,0.95998913
8546,0.06734869,-0.9377742
8547,0.023556467,-0.8164746
8548,-0.053247385,0.89871514
8549,-0.086892985,0.74633163
8550,-0.06764365,0.93859124
8551,0.0905152,-0.74515843
8552,0.080549635,-0.8068997
8553,-0.06764365,0.93859124
8554,-0.066479735,0.94652987
8555,0.066250466,-0.94589484
8556,0.06631604,-0.9460765
8557,0.11620082,-0.47030652
8558,0.06244941,-0.94090426
8559,-0.0769959,0.7189178
8560,0.1821111,0.12851422
8561,-0.15556705,0.110515654
8562,0.08055316,-0.8069095
8563,0.066961,-0.93670034
8564,-0.053247835,0.8987164
8565,-0.07906912,0.292621
8566,-0.15556705,0.110515654
8567,-0.1821111,-0.12851422
8568,-0.06698587,0.7693296
8569,-0.06764365,0.93859124
8570,0.06404471,-0.92862254
8571,-0.06764365,0.93859124
8572,0.05540218,-0.65910554
8573,-0.1748164,-0.08174382
8574,0.08689301,-0.7463317
8575,0.05324732,-0.89871496
8576,0.08689301,-0.7463317
8577,0.11620082,-0.47030652
8578,-0.16491929,-0.109157756
8579,-0.06764365,0.93859124
8580,0.08060987,-0.8070666
8581,0.053247385,-0.89871514
8582,-0.08689301,0.7463317
8583,0.06764365,-0.93859124
8584,0.08062327,-0.8071037
8585,0.09695145,-0.662566
8586,0.08689302,-0.7463317
8587,0.05540218,-0.65910554
8588,-0.053247627,0.89871585
8589,-0.03165767,0.21380606
8590,0.06764365,-0.93859124
8591,-0.06764365,0.93859124
8592,-0.095090926,0.7020632
8593,-0.06764365,0.93859124
8594,0.06764365,-0.93859124
8595,0.080549076,-0.8068982
8596,-0.06764365,0.93859124
8597,-0.06647542,0.94651794
8598,0.06764365,-0.93859124
8599,0.0829203,-0.583407
8600,0.05609417,-0.76752573
8601,0.1748164,0.08174382
8602,0.08057975,-0.8069832
8603,-0.18301435,-0.12601231
8604,0.0769959,-0.7189178
8605,-0.06764365,0.93859124
8606,-0.109449975,0.5339299
8607,-0.06764365,0.93859124
8608,0.06764365,-0.93859124
8609,-0.086893,0.7463317
8610,0.06764365,-0.93859124
8611,-0.12439877,0.4260381
8612,-0.024499383,0.8190864
8613,0.033657767,-0.86115456
8614,0.08064514,-0.80716425
8615,-0.053247306,0.89871496
8616,-0.05233197,0.90734214
8617,-0.06764365,0.93859124
8618,-0.06764365,0.93859124
8619,-0.06700165,0.93681294
8620,-0.11620082,0.47030652
8621,-0.053247314,0.89871496
8622,-0.08055894,0.80692554
8623,-0.12439877,0.4260381
8624,-0.06696494,0.93671125
8625,0.080610715,-0.80706894
8626,-0.0725372,0.8851699
8627,0.11620082,-0.47030652
8628,-0.18301436,-0.12601231
8629,-0.11620082,0.47030652
8630,0.055402193,-0.6591056
8631,0.06698587,-0.7693296
8632,-0.06660633,0.9468806
8633,0.11453393,0.24871962
8634,-0.15556705,0.110515654
8635,0.086892985,-0.74633163
8636,-0.05143223,0.90485
8637,-0.1748164,-0.08174382
8638,-0.08062895,0.8071194
8639,-0.06764365,0.93859124
8640,0.1821111,0.12851422
8641,-0.16491929,-0.109157756
8642,0.08044064,-0.8400421
8643,-0.07252976,0.88514936
